

店名	日付	category	action	label	件数	時	分	秒
"NEW カラオケミッション 刈谷駅前店"	2026-04-20	501_Splash	AppStart	location=34.98064,136.9984,8.804986	1	00	08	31
"NEW カラオケミッション 刈谷駅前店"	2026-04-05	501_Splash	AppStart	location=34.98104,137.0802,61	1	18	07	12
"NEW カラオケミッション 刈谷駅前店"	2026-04-26	501_Splash	AppStart	location=34.98172,136.9895,13.11423	1	15	29	50
"NEW カラオケミッション 刈谷駅前店"	2026-04-30	501_Splash	AppStart	location=34.98174,137.0481,17.20981	1	17	43	07
"NEW カラオケミッション 刈谷駅前店"	2026-04-30	501_Splash	AppStart	location=34.98174,137.0481,18.62271	1	21	24	53
"NEW カラオケミッション 刈谷駅前店"	2026-04-26	501_Splash	AppStart	location=34.98178,136.9895,12.80559	1	15	29	48
"NEW カラオケミッション 刈谷駅前店"	2026-04-02	501_Splash	AppStart	location=34.98204,136.9743,4.654047	1	00	27	39
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.98222,137.0446,16.88228	2	11	28	49
"NEW カラオケミッション 刈谷駅前店"	2026-04-29	501_Splash	AppStart	location=34.98247,137.0227,12.6039	1	08	44	52
"NEW カラオケミッション 刈谷駅前店"	2026-04-22	501_Splash	AppStart	location=34.9827,137.004,9.55433	1	22	17	49
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.98292,136.9999,5.846148	2	11	02	30
"NEW カラオケミッション 刈谷駅前店"	2026-04-09	501_Splash	AppStart	location=34.98359,136.9901,11.48812	1	14	05	50
"NEW カラオケミッション 刈谷駅前店"	2026-04-14	501_Splash	AppStart	location=34.98389,136.9986,59	1	10	32	39
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.98399,137.0888,17.78838	1	08	17	02
"NEW カラオケミッション 刈谷駅前店"	2026-04-05	501_Splash	AppStart	location=34.9849,136.993,14.65588	1	14	09	19
"NEW カラオケミッション 刈谷駅前店"	2026-04-29	501_Splash	AppStart	location=34.98687,137.0074,13.81028	2	20	36	34
"NEW カラオケミッション 刈谷駅前店"	2026-04-29	501_Splash	AppStart	location=34.9869,137.0073,13.535	1	20	14	42
"NEW カラオケミッション 刈谷駅前店"	2026-04-29	501_Splash	AppStart	location=34.98695,137.0073,14.53964	1	16	57	26
"NEW カラオケミッション 刈谷駅前店"	2026-04-21	501_Splash	AppStart	location=34.98698,136.9959,62.5	1	19	21	38
"NEW カラオケミッション 刈谷駅前店"	2026-04-05	501_Splash	AppStart	location=34.98706,136.9959,61.1	1	10	45	19
"NEW カラオケミッション 刈谷駅前店"	2026-04-10	501_Splash	AppStart	location=34.98716,137.0087,8.023402	1	17	28	31
"NEW カラオケミッション 刈谷駅前店"	2026-04-05	501_Splash	AppStart	location=34.98754,137.0305,7.133481	1	12	20	00
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.98785,137.0064,52.44794	3	10	45	55
"NEW カラオケミッション 刈谷駅前店"	2026-04-18	501_Splash	AppStart	location=34.98833,136.9946,12.2212	1	16	20	53
"NEW カラオケミッション 刈谷駅前店"	2026-04-28	501_Splash	AppStart	location=34.98853,137.0182,14.5659	1	11	33	29
"NEW カラオケミッション 刈谷駅前店"	2026-04-28	501_Splash	AppStart	location=34.98853,137.0182,14.83947	1	17	18	18
"NEW カラオケミッション 刈谷駅前店"	2026-04-13	501_Splash	AppStart	location=34.98857,137.0138,50.7	1	07	07	00
"NEW カラオケミッション 刈谷駅前店"	2026-04-03	501_Splash	AppStart	location=34.98903,137.0009,64.6	1	20	35	51
"NEW カラオケミッション 刈谷駅前店"	2026-04-30	501_Splash	AppStart	location=34.98906,137.079,67.4	1	23	14	19
"NEW カラオケミッション 刈谷駅前店"	2026-04-04	501_Splash	AppStart	location=34.98962,136.9996,13.43617	1	14	30	50
"NEW カラオケミッション 刈谷駅前店"	2026-04-10	501_Splash	AppStart	location=34.98973,137.0127,14.3063	1	15	36	08
"NEW カラオケミッション 刈谷駅前店"	2026-04-05	501_Splash	AppStart	location=34.98988,137.0105,16.40713	1	02	21	02
"NEW カラオケミッション 刈谷駅前店"	2026-04-29	501_Splash	AppStart	location=34.98989,137.0064,12.42633	1	11	10	25
"NEW カラオケミッション 刈谷駅前店"	2026-04-03	501_Splash	AppStart	location=34.98991,137.0068,14.55798	1	19	42	34
"NEW カラオケミッション 刈谷駅前店"	2026-04-07	501_Splash	AppStart	location=34.98994,137.0085,22.2497	1	14	25	20
"NEW カラオケミッション 刈谷駅前店"	2026-04-14	501_Splash	AppStart	location=34.99004,137.0051,10.58949	1	16	18	17
"NEW カラオケミッション 刈谷駅前店"	2026-04-18	501_Splash	AppStart	location=34.99007,137.0094,50.7	1	10	16	56
"NEW カラオケミッション 刈谷駅前店"	2026-04-22	501_Splash	AppStart	location=34.99009,137.0084,21.02208	1	14	26	10
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.99038,137.0085,18.16592	2	10	48	35
"NEW カラオケミッション 刈谷駅前店"	2026-04-09	501_Splash	AppStart	location=34.99067,137.0072,16.60043	1	13	06	10
"NEW カラオケミッション 刈谷駅前店"	2026-04-06	501_Splash	AppStart	location=34.99084,137.0085,59	1	15	53	54
"NEW カラオケミッション 刈谷駅前店"	2026-04-26	501_Splash	AppStart	location=34.99085,137.0089,12.02542	1	07	33	43
"NEW カラオケミッション 刈谷駅前店"	2026-04-27	501_Splash	AppStart	location=34.99086,137.0122,50.7	1	14	25	45
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.99088,137.0121,50.8	1	13	27	09
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.99091,137.0121,50.6	1	10	48	28
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.99096,137.0088,-6.687412	1	17	58	07
"NEW カラオケミッション 刈谷駅前店"	2026-04-26	501_Splash	AppStart	location=34.99098,137.0377,13.25042	1	10	33	49
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.99109,137.0087,16.41414	1	15	06	19
"NEW カラオケミッション 刈谷駅前店"	2026-04-07	501_Splash	AppStart	location=34.9911,137.0044,52.2	1	11	16	53
"NEW カラオケミッション 刈谷駅前店"	2026-04-27	501_Splash	AppStart	location=34.9911,137.005,0	1	11	31	46
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.99112,137.0069,20.59999	1	12	07	04
"NEW カラオケミッション 刈谷駅前店"	2026-04-18	501_Splash	AppStart	location=34.99119,137.0686,18.23843	2	15	57	28
"NEW カラオケミッション 刈谷駅前店"	2026-04-18	501_Splash	AppStart	location=34.99123,137.0685,18.69189	1	15	57	00
"NEW カラオケミッション 刈谷駅前店"	2026-04-22	501_Splash	AppStart	location=34.99124,137.0055,19.61818	1	10	46	36
"NEW カラオケミッション 刈谷駅前店"	2026-04-06	501_Splash	AppStart	location=34.99126,137.0052,22.12812	1	14	42	04
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.99128,137.0052,21.98811	1	13	17	27
"NEW カラオケミッション 刈谷駅前店"	2026-04-19	501_Splash	AppStart	location=34.99133,137.0094,16.52836	1	16	25	23
"NEW カラオケミッション 刈谷駅前店"	2026-04-09	501_Splash	AppStart	location=34.99136,137.0055,52.2	1	11	01	54
"NEW カラオケミッション 刈谷駅前店"	2026-04-21	501_Splash	AppStart	location=34.99191,137.0084,15.81369	1	16	06	27
"NEW カラオケミッション 刈谷駅前店"	2026-04-22	501_Splash	AppStart	location=34.99192,137.0047,19.27001	1	18	17	34
"NEW カラオケミッション 刈谷駅前店"	2026-04-15	501_Splash	AppStart	location=34.99214,137.0084,16.23648	1	12	53	35
"NEW カラオケミッション 刈谷駅前店"	2026-04-13	501_Splash	AppStart	location=34.99218,136.9872,50.9	2	20	10	38
"NEW カラオケミッション 刈谷駅前店"	2026-04-25	501_Splash	AppStart	location=34.99221,137.0096,18.30888	1	15	39	20
"NEW カラオケミッション 刈谷駅前店"	2026-04-03	501_Splash	AppStart	location=34.99226,137.0096,25.5787	1	19	31	30
"NEW カラオケミッション 刈谷駅前店"	2026-04-17	501_Splash	AppStart	location=34.99228,137.0099,18.39298	1	15	55	41
"NEW カラオケミッション 刈谷駅前店"	2026-04-10	501_Splash	AppStart	location=34.99239,137.0181,14.57153	1	22	53	44
"NEW カラオケミッション 刈谷駅前店"	2026-04-05	501_Splash	AppStart	location=34.9924,137.0097,18.24169	1	19	51	52
"NEW カラオケミッション 刈谷駅前店"	2026-04-08	501_Splash	AppStart	location=34.99241,137.0085,51.6	2	13	06	05
