

店名	日付	category	action	label	件数	時	分	秒
"NEWカラオケミッション 多治見駅前店"	2026-04-23	501_Splash	AppStart	location=35.33451,137.1218,142.4	1	16	23	49
"NEWカラオケミッション 多治見駅前店"	2026-04-29	501_Splash	AppStart	location=35.33451,137.1218,142.4	1	16	12	24
"NEWカラオケミッション 多治見駅前店"	2026-04-01	501_Splash	AppStart	location=35.33451,137.1218,142.5	1	16	23	54
"NEWカラオケミッション 多治見駅前店"	2026-04-20	501_Splash	AppStart	location=35.33451,137.1218,142.5	1	11	00	03
"NEWカラオケミッション 多治見駅前店"	2026-04-24	501_Splash	AppStart	location=35.33451,137.1218,142.5	1	20	51	07
"NEWカラオケミッション 多治見駅前店"	2026-04-26	501_Splash	AppStart	location=35.33451,137.1218,148.2	1	10	00	07
"NEWカラオケミッション 多治見駅前店"	2026-04-30	501_Splash	AppStart	location=35.33451,137.1259,96.43506	1	16	23	44
"NEWカラオケミッション 多治見駅前店"	2026-04-26	501_Splash	AppStart	location=35.33452,137.1219,142.6	1	11	58	14
"NEWカラオケミッション 多治見駅前店"	2026-04-01	501_Splash	AppStart	location=35.33452,137.122,142.6	1	21	28	29
"NEWカラオケミッション 多治見駅前店"	2026-04-19	501_Splash	AppStart	location=35.33453,137.1209,102.2876	1	13	12	12
"NEWカラオケミッション 多治見駅前店"	2026-04-06	501_Splash	AppStart	location=35.33453,137.1212,99.57831	1	20	57	33
"NEWカラオケミッション 多治見駅前店"	2026-04-20	501_Splash	AppStart	location=35.33455,137.1216,99.17379	1	21	07	50
"NEWカラオケミッション 多治見駅前店"	2026-04-25	501_Splash	AppStart	location=35.33455,137.1218,142.5	1	13	21	22
"NEWカラオケミッション 多治見駅前店"	2026-04-04	501_Splash	AppStart	location=35.33455,137.1219,142.9	1	15	51	34
"NEWカラオケミッション 多治見駅前店"	2026-04-18	501_Splash	AppStart	location=35.33456,137.1217,142.4	1	12	28	17
"NEWカラオケミッション 多治見駅前店"	2026-04-29	501_Splash	AppStart	location=35.33456,137.1218,109.4939	1	16	11	28
"NEWカラオケミッション 多治見駅前店"	2026-04-04	501_Splash	AppStart	location=35.33456,137.1219,96.51955	1	17	55	19
"NEWカラオケミッション 多治見駅前店"	2026-04-21	501_Splash	AppStart	location=35.33456,137.1219,99.15911	1	15	44	46
"NEWカラオケミッション 多治見駅前店"	2026-04-22	501_Splash	AppStart	location=35.33457,137.1214,105.5584	1	13	18	12
"NEWカラオケミッション 多治見駅前店"	2026-04-08	501_Splash	AppStart	location=35.33457,137.1215,103.3823	1	12	48	32
"NEWカラオケミッション 多治見駅前店"	2026-04-20	501_Splash	AppStart	location=35.33457,137.1216,107.2821	1	23	46	50
"NEWカラオケミッション 多治見駅前店"	2026-04-11	501_Splash	AppStart	location=35.33457,137.1217,96.33578	1	15	05	17
"NEWカラオケミッション 多治見駅前店"	2026-04-08	501_Splash	AppStart	location=35.33457,137.1219,142.5	1	19	06	55
"NEWカラオケミッション 多治見駅前店"	2026-04-30	501_Splash	AppStart	location=35.33458,137.1217,104.1784	1	11	04	12
"NEWカラオケミッション 多治見駅前店"	2026-04-10	501_Splash	AppStart	location=35.33458,137.1217,98.92348	1	20	57	06
"NEWカラオケミッション 多治見駅前店"	2026-04-10	501_Splash	AppStart	location=35.33459,137.1217,137.5	2	15	28	45
"NEWカラオケミッション 多治見駅前店"	2026-04-24	501_Splash	AppStart	location=35.33459,137.1217,97.86398	1	14	58	07
"NEWカラオケミッション 多治見駅前店"	2026-04-02	501_Splash	AppStart	location=35.33459,137.1217,98.80843	1	21	28	25
"NEWカラオケミッション 多治見駅前店"	2026-04-08	501_Splash	AppStart	location=35.33459,137.1219,99.82244	1	17	11	44
"NEWカラオケミッション 多治見駅前店"	2026-04-25	501_Splash	AppStart	location=35.3346,137.1215,99.5407	1	11	01	17
"NEWカラオケミッション 多治見駅前店"	2026-04-26	501_Splash	AppStart	location=35.3346,137.1218,99.3723	1	14	04	45
"NEWカラオケミッション 多治見駅前店"	2026-04-18	501_Splash	AppStart	location=35.33461,137.1217,97.86423	1	10	59	55
"NEWカラオケミッション 多治見駅前店"	2026-04-28	501_Splash	AppStart	location=35.33461,137.1218,89.16183	1	12	55	08
"NEWカラオケミッション 多治見駅前店"	2026-04-01	501_Splash	AppStart	location=35.33462,137.1218,99.95974	1	10	43	09
"NEWカラオケミッション 多治見駅前店"	2026-04-26	501_Splash	AppStart	location=35.33462,137.1219,99.11303	1	14	41	40
"NEWカラオケミッション 多治見駅前店"	2026-04-24	501_Splash	AppStart	location=35.33462,137.122,102.8274	1	21	50	13
"NEWカラオケミッション 多治見駅前店"	2026-04-30	501_Splash	AppStart	location=35.33463,137.1217,98.96424	1	11	04	05
"NEWカラオケミッション 多治見駅前店"	2026-04-27	501_Splash	AppStart	location=35.33463,137.1219,99.94482	1	14	36	23
"NEWカラオケミッション 多治見駅前店"	2026-04-26	501_Splash	AppStart	location=35.33465,137.1215,172.2	1	09	51	58
"NEWカラオケミッション 多治見駅前店"	2026-04-03	501_Splash	AppStart	location=35.33465,137.1217,102.8301	1	14	51	16
"NEWカラオケミッション 多治見駅前店"	2026-04-15	501_Splash	AppStart	location=35.33465,137.1217,103.0972	1	21	00	26
"NEWカラオケミッション 多治見駅前店"	2026-04-27	501_Splash	AppStart	location=35.33466,137.121,109.9587	1	10	54	50
"NEWカラオケミッション 多治見駅前店"	2026-04-18	501_Splash	AppStart	location=35.33467,137.1215,99.68921	1	12	09	22
"NEWカラオケミッション 多治見駅前店"	2026-04-05	501_Splash	AppStart	location=35.33467,137.1217,100.4528	1	20	00	59
"NEWカラオケミッション 多治見駅前店"	2026-04-09	501_Splash	AppStart	location=35.33467,137.1218,100.2049	1	00	54	42
"NEWカラオケミッション 多治見駅前店"	2026-04-22	501_Splash	AppStart	location=35.33467,137.1218,103.3205	1	01	59	42
"NEWカラオケミッション 多治見駅前店"	2026-04-10	501_Splash	AppStart	location=35.33467,137.1218,99.5033	1	15	29	03
"NEWカラオケミッション 多治見駅前店"	2026-04-05	501_Splash	AppStart	location=35.33468,137.1217,100.0421	1	10	03	45
"NEWカラオケミッション 多治見駅前店"	2026-04-18	501_Splash	AppStart	location=35.33468,137.1219,99.42082	1	20	34	33
"NEWカラオケミッション 多治見駅前店"	2026-04-15	501_Splash	AppStart	location=35.33469,137.1212,101.5689	1	17	42	22
"NEWカラオケミッション 多治見駅前店"	2026-04-21	501_Splash	AppStart	location=35.33469,137.1215,97.47712	1	15	04	52
"NEWカラオケミッション 多治見駅前店"	2026-04-03	501_Splash	AppStart	location=35.33469,137.1217,102.7607	1	20	47	39
"NEWカラオケミッション 多治見駅前店"	2026-04-24	501_Splash	AppStart	location=35.33469,137.1217,102.9614	1	00	36	21
"NEWカラオケミッション 多治見駅前店"	2026-04-24	501_Splash	AppStart	location=35.33469,137.1217,111.873	1	00	35	28
"NEWカラオケミッション 多治見駅前店"	2026-04-17	501_Splash	AppStart	location=35.33469,137.1217,99.73325	1	23	05	35
"NEWカラオケミッション 多治見駅前店"	2026-04-17	501_Splash	AppStart	location=35.33469,137.1217,99.90025	1	15	54	38
"NEWカラオケミッション 多治見駅前店"	2026-04-01	501_Splash	AppStart	location=35.33469,137.1217,99.98231	1	10	05	11
"NEWカラオケミッション 多治見駅前店"	2026-04-25	501_Splash	AppStart	location=35.33472,137.1216,87.43822	1	19	45	52
"NEWカラオケミッション 多治見駅前店"	2026-04-20	501_Splash	AppStart	location=35.33472,137.1217,102.4548	1	21	32	54
"NEWカラオケミッション 多治見駅前店"	2026-04-15	501_Splash	AppStart	location=35.33472,137.1217,102.5826	1	17	35	44
"NEWカラオケミッション 多治見駅前店"	2026-04-10	501_Splash	AppStart	location=35.33473,137.1217,99.185	1	11	24	03
"NEWカラオケミッション 多治見駅前店"	2026-04-18	501_Splash	AppStart	location=35.33473,137.1217,99.22304	1	17	39	51
